Date,Gen Guide Bearing Temp,Gen Thrust Bearing Temperature
2/7/2021,71,74
3/7/2021,71,71
4/7/2021,71,71
5/7/2021,71,71
6/7/2021,71,73
7/7/2021,70,73
8/7/2021,71,73
9/7/2021,71,72
10/7/2021,71,72
11/7/2021,71,72
12/7/2021,71,73
13/7/2021,71,70
14/7/2021,71,71
15/7/2021,71,72
16/7/2021,70,74
17/7/2021,71,74
18/7/2021,70,72
19/7/2021,71,73
20/7/2021,71,73
21/7/2021,71,73
22/7/2021,71,72
23/7/2021,71,72
24/7/2021,71,69
25/7/2021,70,72
26/7/2021,70,72
27/7/2021,69,72
28/7/2021,70,72
29/7/2021,69,72
30/7/2021,69,67
31/7/2021,69,70
1/8/2021,69,72
2/8/2021,69,71
3/8/2021,69,70
4/8/2021,69,70
5/8/2021,69,70
6/8/2021,69,70
7/8/2021,69,70
8/8/2021,70,72
9/8/2021,69,72
10/8/2021,69,67
11/8/2021,69,70
12/8/2021,69,71
13/8/2021,69,71
14/8/2021,69,71
15/8/2021,69,70
16/8/2021,69,70
17/8/2021,69,70
18/8/2021,69,67
19/8/2021,69,70
20/8/2021,70,71
21/8/2021,69,71
22/8/2021,69,70
23/8/2021,69,70
24/8/2021,70,71
25/8/2021,69,71
26/8/2021,69,72
27/8/2021,69,70
28/8/2021,69,72
29/8/2021,69,72
30/8/2021,69,72
31/8/2021,69,72
1/9/2021,69,72
2/9/2021,70,70
3/9/2021,69,70
4/9/2021,69,70
5/9/2021,69,71
6/9/2021,69,71
7/9/2021,69,71
8/9/2021,69,71
9/9/2021,69,71
10/9/2021,69,67
11/9/2021,69,69
12/9/2021,69,69
13/9/2021,69,70
14/9/2021,69,70
15/9/2021,69,70
16/9/2021,69,69
17/9/2021,69,69
18/9/2021,69,70
19/9/2021,69,72
20/9/2021,69,72
21/9/2021,69,72
22/9/2021,69,72
23/9/2021,69,71
24/9/2021,69,70
25/9/2021,69,71
26/9/2021,69,71
27/9/2021,69,70
28/9/2021,69,69
29/9/2021,69,70
30/9/2021,,
1/10/2021,65,66
2/10/2021,69,69
3/10/2021,69,71
4/10/2021,69,71
5/10/2021,69,72
6/10/2021,69,70
7/10/2021,69,71
8/10/2021,69,69
9/10/2021,69,70
10/10/2021,69,71
11/10/2021,69,67
12/10/2021,69,70
13/10/2021,69,70
14/10/2021,69,70
15/10/2021,69,69
16/10/2021,69,70
17/10/2021,69,69
18/10/2021,69,69
19/10/2021,69,70
20/10/2021,70,67
21/10/2021,69,70
22/10/2021,70,70
23/10/2021,69,70
24/10/2021,69,70
25/10/2021,69,70
26/10/2021,69,70
27/10/2021,69,70
28/10/2021,69,70
29/10/2021,69,70
30/10/2021,69,70
31/10/2021,69,70
1/11/2021,70,70
2/11/2021,69,70
3/11/2021,70,72
4/11/2021,70,70
5/11/2021,70,70
6/11/2021,69,72
7/11/2021,69,72
8/11/2021,70,71
9/11/2021,70,72
10/11/2021,69,72
11/11/2021,69,72
12/11/2021,69,72
13/11/2021,69,72
14/11/2021,69,72
15/11/2021,69,72
16/11/2021,70,70
17/11/2021,70,72
18/11/2021,70,72
19/11/2021,70,68
20/11/2021,70,68
21/11/2021,70,73
22/11/2021,70,71
23/11/2021,70,71
24/11/2021,,
25/11/2021,,
26/11/2021,,
27/11/2021,,
28/11/2021,70,72
29/11/2021,70,68
30/11/2021,70,70
1/12/2021,70,70
2/12/2021,70,70
3/12/2021,71,70
4/12/2021,70,68
5/12/2021,70,68
6/12/2021,71,69
7/12/2021,70,71
8/12/2021,70,71
9/12/2021,70,71
10/12/2021,70,71
11/12/2021,71,73
12/12/2021,,
13/12/2021,,
14/12/2021,,
15/12/2021,,
16/12/2021,,
17/12/2021,,
18/12/2021,70,71
19/12/2021,70,73
20/12/2021,70,71
21/12/2021,70,71
22/12/2021,70,73
23/12/2021,70,73
24/12/2021,70,72
25/12/2021,70,71
26/12/2021,70,71
27/12/2021,70,71
28/12/2021,70,71
29/12/2021,70,73
30/12/2021,71,72
31/12/2021,70,72
1/1/2022,70,71
2/1/2022,69,72
3/1/2022,70,71
4/1/2022,70,73
5/1/2022,70,71
6/1/2022,70,72
7/1/2022,70,72
8/1/2022,71,70
9/1/2022,70,71
10/1/2022,70,71
11/1/2022,70,73
12/1/2022,70,71
13/1/2022,70,73
14/1/2022,70,74
15/1/2022,70,73
16/1/2022,70,71
17/1/2022,70,71
18/1/2022,71,70
19/1/2022,70,71
20/1/2022,70,71
21/1/2022,70,71
22/1/2022,70,71
23/1/2022,71,72
24/1/2022,71,72
25/1/2022,71,72
26/1/2022,71,73
27/1/2022,71,72
28/1/2022,71,72
29/1/2022,71,72
30/1/2022,71,72
31/1/2022,71,73
1/2/2022,70,73
2/2/2022,70,71
3/2/2022,70,71
4/2/2022,70,71
5/2/2022,71,73
6/2/2022,71,72
7/2/2022,71,71
8/2/2022,71,71
9/2/2022,71,73
10/2/2022,71,71
11/2/2022,71,71
12/2/2022,71,71
13/2/2022,71,72
14/2/2022,71,70
15/2/2022,71,70
16/2/2022,71,70
17/2/2022,71,72
18/2/2022,72,73
19/2/2022,71,72
20/2/2022,71,74
21/2/2022,72,71
22/2/2022,72,71
23/2/2022,71,71
24/2/2022,71,72
25/2/2022,71,72
26/2/2022,71,72
27/2/2022,71,72
28/2/2022,71,72
1/3/2022,71,72
2/3/2022,71,72
3/3/2022,71,71
4/3/2022,71,71
5/3/2022,71,72
6/3/2022,71,72
7/3/2022,71,72
8/3/2022,71,72
9/3/2022,71,69
10/3/2022,71,68
11/3/2022,71,71
12/3/2022,71,71
13/3/2022,71,74
14/3/2022,71,72
15/3/2022,71,74
16/3/2022,71,73
17/3/2022,71,72
18/3/2022,71,72
19/3/2022,71,72
20/3/2022,71,72
21/3/2022,71,71
22/3/2022,71,71
23/3/2022,71,71
24/3/2022,71,73
25/3/2022,71,74
26/3/2022,71,74
27/3/2022,71,74
28/3/2022,71,72
29/3/2022,71,73
30/3/2022,72,74
31/3/2022,72,73
1/4/2022,71,73
2/4/2022,71,74
3/4/2022,72,74
4/4/2022,72,73
5/4/2022,72,74
6/4/2022,72,73
7/4/2022,72,72
8/4/2022,72,72
9/4/2022,71,74
10/4/2022,71,72
11/4/2022,71,72
12/4/2022,71,72
13/4/2022,72,73
14/4/2022,72,72
15/4/2022,72,74
16/4/2022,72,72
17/4/2022,72,74
18/4/2022,72,72
19/4/2022,72,72
20/4/2022,72,74
21/4/2022,72,72
22/4/2022,72,73
23/4/2022,78,71
24/4/2022,72,72
25/4/2022,72,72
26/4/2022,72,73
27/4/2022,72,71
28/4/2022,72,72
29/4/2022,72,72
30/4/2022,72,72
1/5/2022,73,75
2/5/2022,72,72
3/5/2022,72,72
4/5/2022,72,72
5/5/2022,72,72
6/5/2022,73,72
7/5/2022,72,69
8/5/2022,72,73
9/5/2022,77,73
10/5/2022,72,73
11/5/2022,72,73
12/5/2022,72,73
13/5/2022,72,73
14/5/2022,72,75
15/5/2022,72,75
16/5/2022,72,74
17/5/2022,72,73
18/5/2022,72,73
19/5/2022,72,72
20/5/2022,73,73
21/5/2022,72,73
22/5/2022,73,75
23/5/2022,73,73
24/5/2022,73,73
25/5/2022,72,73
26/5/2022,72,73
27/5/2022,73,71
28/5/2022,73,73
29/5/2022,74,75
30/5/2022,73,74
31/5/2022,73,87
1/6/2022,73,73
2/6/2022,73,73
3/6/2022,71,75
4/6/2022,70,71
5/6/2022,69,71
6/6/2022,69,71
7/6/2022,69,71
8/6/2022,69,71
9/6/2022,70,73
10/6/2022,79,75
11/6/2022,71,72
12/6/2022,71,73
13/6/2022,71,72
14/6/2022,71,72
15/6/2022,72,72
16/6/2022,72,72
17/6/2022,73,75
18/6/2022,72,75
19/6/2022,73,75
20/6/2022,73,75
21/6/2022,72,75
22/6/2022,71,74
23/6/2022,72,74
24/6/2022,72,74
25/6/2022,73,75
26/6/2022,72,76
27/6/2022,73,76
28/6/2022,72,72
29/6/2022,72,70
30/6/2022,72,71
1/7/2022,72,72
2/7/2022,72,75
3/7/2022,72,68
4/7/2022,73,68
5/7/2022,72,68
6/7/2022,72,68
7/7/2022,73,71
8/7/2022,73,71
9/7/2022,72,71
10/7/2022,72,73
11/7/2022,72,72
12/7/2022,72,71
13/7/2022,72,73
14/7/2022,71,70
15/7/2022,71,74
16/7/2022,69,68
17/7/2022,69,69
18/7/2022,69,69
19/7/2022,69,69
20/7/2022,69,69
21/7/2022,,
22/7/2022,,
23/7/2022,,
24/7/2022,,
25/7/2022,,
26/7/2022,,
27/7/2022,,
28/7/2022,,
29/7/2022,,
30/7/2022,,
31/7/2022,,
1/8/2022,,
2/8/2022,,
3/8/2022,,
4/8/2022,,
5/8/2022,,
6/8/2022,,
7/8/2022,,
8/8/2022,,
9/8/2022,,
10/8/2022,,
11/8/2022,,
12/8/2022,,
13/8/2022,,
14/8/2022,,
15/8/2022,,
16/8/2022,,
17/8/2022,,
18/8/2022,,
19/8/2022,,
20/8/2022,,
21/8/2022,,
22/8/2022,,
23/8/2022,,
24/8/2022,,
25/8/2022,,
26/8/2022,,
27/8/2022,,
28/8/2022,,
29/8/2022,,
30/8/2022,,
31/8/2022,,
1/9/2022,,
2/9/2022,,
3/9/2022,,
4/9/2022,,
5/9/2022,,
6/9/2022,,
7/9/2022,,
8/9/2022,,
9/9/2022,,
10/9/2022,,
11/9/2022,,
12/9/2022,,
13/9/2022,,
14/9/2022,,
15/9/2022,,
16/9/2022,,
17/9/2022,,
18/9/2022,,
19/9/2022,,
20/9/2022,,
21/9/2022,,
22/9/2022,,
23/9/2022,,
24/9/2022,,
25/9/2022,,
26/9/2022,,
27/9/2022,,
28/9/2022,,
29/9/2022,,
30/9/2022,,
1/10/2022,,
2/10/2022,,
3/10/2022,,
4/10/2022,,
5/10/2022,,
6/10/2022,,
7/10/2022,,
8/10/2022,,
9/10/2022,,
10/10/2022,,
11/10/2022,,
12/10/2022,,
13/10/2022,,
14/10/2022,,
15/10/2022,,
16/10/2022,,
17/10/2022,,
18/10/2022,,
19/10/2022,,
20/10/2022,,
21/10/2022,,
22/10/2022,,
23/10/2022,,
24/10/2022,,
25/10/2022,,
26/10/2022,,
27/10/2022,,
28/10/2022,,
29/10/2022,,
30/10/2022,,
31/10/2022,,
